text,counts
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/a2XZYbRK2Z",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/hojjUXglId",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/hZzSXyAUwc",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/hGttFUNs16",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/ocTkbrPgNG",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/hF78J2Tu2D",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/gkuEivyErI",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/jlFQCTKVO8",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/k2N5Ea2Tap",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/k674DZsCgJ",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/kSoglKSmhG",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/knQq7PEa9t",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/lBFHyeT7M3",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/o6z4EmgHD5",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/lGPAyQcdGK",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/lGStjro4aS",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/lgcNUkODiO",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/m6U2Fg1nN1",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/mWXgbkKrLn",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/mXJM5GcgZ1",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/mmeOkeRY6w",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/nTJqfMBut7",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/nUW8HTQQAg",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/nWY0zcJ0q2",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/g1xeuT3BPk",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fuFETViDDh",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fUxuz5Qt0V",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/eBCNAL211q",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/aK6Scwve5t",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/ahZ9DsXsCG",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/at0rlQ5Vnz",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/bU00AHrUid",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/rDUcCxDtPR",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/qbg13tedpU",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/nXpviFy32s",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/bs0kfQfLvw",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/c8GrCrIKwI",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/qPmGJOrSnx",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/crF1HrAPdL @UN @CNN",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/d36YTw65Y6",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/dA7ZSga0mD",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/duuS4PH5cR https://t.co/IC6ypsTRrJ",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/eNDQXTtgDx",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fSPQ2FjJpf",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/eS7pJrDUpS",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/S4q4ZitlHt",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/qLq6qoAE7M",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/q04tabVajJ",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/ecQYISA5AG",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/pvablhSzY5",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/ectJ77iyQV",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/esJFDdown9",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/phhjBvqd4E",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fF5cnu8nfu",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/pFhgpsLBE9",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/p8zcMCVC2x",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fKRUFR1xAS",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/fMS97KCDDq",1
"""Being able to strive and work hard for what you want builds character."" 

Larry Uma̱a &amp; Nathan Lopez are inspiring the next generation through the game they both love. 

#HispanicHeritageMonth | @Kia https://t.co/pDUcRfvPaN",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/QMHAwl4qzs",1
"Military Terrorists Launching airstrikes with 3 bombs in KIA's 8th Battalion-26 area near Maingnaung village, Indawgyi.Villagers had to hide and number of casualties &amp; injuries is still unknown. #WeSupportNUG  #WhatsHappeningInMyanmar  #Oct9Coup  https://t.co/RtMccUfAEH",1
